"ID Seller";Seller;"ID Produto";"SKU Seller";EAN;Nome;Estoque;"Preço de";"Preço por";Status;Departamento;Categoria;Subcategoria;Match;"Histórico de validação";"Prazo expedição";"Tabela de frete"
52;"MPOZENATO ";3929788;SKU_10015181;7908258558843;"Estante Livreiro Multiuso 4 Portas 10 Prateleiras Legend F04 Branco - Mpozenato";500,00;3731,00;2723,90;Ativo;Móveis;Móveis;"Móveis para Sala de Estar";Não;;45;Normal
52;"MPOZENATO ";3929814;SKU_660045009;7908449807507;"Mesa para Sala de Jantar e 2 Banquetas Baixas Steel Quadra Vermont Base Preta - Artesano";500,00;3231,41;1938,90;Ativo;Móveis;Móveis;"Móveis para Sala de Jantar";Não;;25;Normal
52;"MPOZENATO ";3929818;SKU_10012129;7908258525623;"Conjunto Escritório Estilo Industrial Mesa 120cm e Estante 60cm 4 Prateleiras Prisma C08 Preto";500,00;851,12;620,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929821;SKU_10012131;7908258525616;"Conjunto Escritório Estilo Industrial Mesa 120cm e Estante 60cm 4 Prateleiras Prisma C08 Nogal -";500,00;851,12;620,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929825;SKU_10012133;7908258525593;"Conjunto Escritório Estilo Industrial Mesa 120cm e Estante 60cm 4 Prateleiras Prisma C08 Carvalho";500,00;851,12;620,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929830;SKU_10012135;7908258525708;"Conjunto Escritório Estilo Industrial Mesa 135cm e Estante 60cm 4 Prateleiras Prisma C08 Snow";500,00;868,96;633,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929832;SKU_10012139;7908258525678;"Conjunto Escritório Estilo Industrial Mesa 135cm e Estante 60cm 4 Prateleiras Prisma C08 Nogal -";500,00;868,96;633,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929836;SKU_10012141;7908258525654;"Conjunto Escritório Estilo Industrial Mesa 135cm e Estante 60cm 4 Prateleiras Prisma C08 Carvalho";500,00;868,96;633,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929839;SKU_10012143;7908258525753;"Conjunto Escritório Estilo Industrial Mesa 150x150cm e Estante 60cm 5 Prateleiras Prisma C08 Snow";500,00;1181,97;862,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929843;SKU_10012145;7908258525746;"Conjunto Escritório Estilo Industrial Mesa 150x150cm e Estante 60cm 5 Prateleiras Prisma C08 Preto";500,00;1181,97;862,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929847;SKU_10012147;7908258525739;"Conjunto Escritório Estilo Industrial Mesa 150x150cm e Estante 60cm 5 Prateleiras Prisma C08 Nogal";500,00;1181,97;862,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929850;SKU_10012149;7908258525715;"Conjunto Escritório Estilo Industrial Mesa 150x150cm e Estante 60cm 5 Prateleiras Prisma C08";500,00;1181,97;862,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929852;SKU_10012153;7908258525494;"Conjunto Escritório Estilo Industrial Mesa 150x150cm e 2 Estantes 60cm 5 Prateleiras Prisma C08";500,00;1747,98;1275,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929855;SKU_10012155;7908258525487;"Conjunto Escritório Estilo Industrial Mesa 150x150cm e 2 Estantes 60cm 5 Prateleiras Prisma C08";500,00;1747,98;1275,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929858;SKU_10012157;7908258525463;"Conjunto Escritório Estilo Industrial Mesa 150x150cm e 2 Estantes 60cm 5 Prateleiras Prisma C08";500,00;1747,98;1275,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929863;SKU_10012159;7908258525333;"Conjunto Escritório Estilo Industrial Mesa 150cm e Estante 60cm 3 Prateleiras Prisma C08 Snow";500,00;777,32;566,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929868;SKU_10012161;7908258525326;"Conjunto Escritório Estilo Industrial Mesa 150cm e Estante 60cm 3 Prateleiras Prisma C08 Preto";500,00;777,32;566,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929875;SKU_10012163;7908258525319;"Conjunto Escritório Estilo Industrial Mesa 150cm e Estante 60cm 3 Prateleiras Prisma C08 Nogal";500,00;777,32;566,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929878;SKU_10012165;7908258525302;"Conjunto Escritório Estilo Industrial Mesa 150cm e Estante 60cm 3 Prateleiras Prisma C08 Carvalho";500,00;777,32;566,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929882;SKU_10012103;7908258525210;"Conjunto Escritório Estilo Industrial Mesa 90cm e Estante 60cm 3 Prateleiras Prisma C08 Snow";500,00;696,75;508,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929886;SKU_10012107;7908258525203;"Conjunto Escritório Estilo Industrial Mesa 90cm e Estante 60cm 3 Prateleiras Prisma C08 Preto Onix";500,00;696,75;508,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929888;SKU_10012109;7908258525180;"Conjunto Escritório Estilo Industrial Mesa 90cm e Estante 60cm 3 Prateleiras Prisma C08 Carvalho";500,00;696,75;508,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929891;SKU_10012111;7908258525234;"Conjunto Escritório Estilo Industrial Mesa 120cm e Estante 60cm 3 Prateleiras Prisma C08 Nogal -";500,00;740,91;540,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929892;SKU_10012117;7908258525227;"Conjunto Escritório Estilo Industrial Mesa 120cm e Estante 60cm 3 Prateleiras Prisma C08 Carvalho";500,00;740,91;540,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929895;SKU_10012119;7908258525296;"Conjunto Escritório Estilo Industrial Mesa 135cm e Estante 60cm 3 Prateleiras Prisma C08 Snow";500,00;758,75;553,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929899;SKU_10012121;7908258525289;"Conjunto Escritório Estilo Industrial Mesa 135cm e Estante 60cm 3 Prateleiras Prisma C08 Preto";500,00;758,75;553,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3929901;SKU_10012123;7908258525272;"Conjunto Escritório Estilo Industrial Mesa 135cm e Estante 60cm 3 Prateleiras Prisma C08 Nogal -";500,00;758,75;553,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3930004;SKU_10012125;7908258525265;"Conjunto Escritório Estilo Industrial Mesa 135cm e Estante 60cm 3 Prateleiras Prisma C08 Carvalho";500,00;758,75;553,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3930041;SKU_10012127;7908258525647;"Conjunto Escritório Estilo Industrial Mesa 120cm e Estante 60cm 4 Prateleiras Prisma C08 Snow";500,00;851,12;620,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3930044;SKU_10012907;7908258525685;"Conjunto Escritório Estilo Industrial Mesa 135cm e Estante 60cm 4 Prateleiras Prisma C08 Preto";500,00;868,96;633,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3930048;SKU_10012949;7908258525500;"Conjunto Escritório Estilo Industrial Mesa 150x150cm e 2 Estantes 60cm 5 Prateleiras Prisma C08";500,00;1747,98;1275,90;Ativo;Móveis;Móveis;"Móveis para Escritório";Não;;25;Normal
52;"MPOZENATO ";3930052;SKU_10018533;7908258538333;"Quarto Infantil Chiara Guarda-Roupa Aéreo 2 Portas e Cama com Auxiliar Branco - Phoenix";500,00;1922,63;1153,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;45;Normal
52;"MPOZENATO ";3930067;SKU_10013511;7908258539651;"Guarda-Roupa Infantil 100% MDF 3 Portas Pés Retrô Mel P04 Branco - Mpozenato";500,00;2066,19;1239,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;45;Normal
52;"MPOZENATO ";3930069;SKU_10013513;7908258539668;"Guarda-Roupa Infantil 100% MDF 3 Portas Pés Retrô Mel P04 Cinza - Mpozenato";500,00;2066,19;1239,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;45;Normal
52;"MPOZENATO ";3930073;SKU_10013515;7908258539675;"Guarda-Roupa Infantil 100% MDF 3 Portas Pés Retrô Mel P04 Rosê - Mpozenato";500,00;2066,19;1239,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;45;Normal
52;"MPOZENATO ";3930135;SKU_10013591;7908258557778;"Jogo De Quarto Infantil Guarda-Roupa 3 Portas e Cômoda 1 Porta 3 Gavetas 100% Mdf P04 Mel Branco";500,00;3124,72;1874,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;45;Normal
52;"MPOZENATO ";3930146;SKU_10007683;7908258563786;"Cabeceira Cama Box Casal King 193cm Pérola D10 Corano Preto - Mpozenato";500,00;780,00;568,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;15;Normal
52;"MPOZENATO ";3930149;SKU_10015197;7908258558942;"Cama de Casal 147cm 4 Gavetas Dreams F04 Branco - Mpozenato";500,00;3720,82;2715,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;45;Normal
52;"MPOZENATO ";3930169;SKU_10006449;7908258563847;"Cabeceira Cama Box Casal Queen 160cm Pérola D10 Corano Branco - Mpozenato";500,00;696,00;507,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;15;Normal
52;"MPOZENATO ";3930204;SKU_10007871;7908258563762;"Cabeceira Cama Box Casal King 193cm Pérola D10 Corano Branco - Mpozenato";500,00;780,00;568,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;15;Normal
52;"MPOZENATO ";3930308;SKU_10013517;7908258539620;"Cômoda Infantil 1 Porta 3 Gavetas 100% MDF Pés Retrô Mel P04 Branco - Mpozenato";500,00;1058,53;634,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;45;Normal
52;"MPOZENATO ";3930367;SKU_10007691;7908258563724;"Cabeceira Cama Box Casal King 193cm Pérola D10 Suede Preto - Mpozenato";500,00;780,00;568,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;15;Normal
52;"MPOZENATO ";3930491;SKU_10013519;7908258539644;"Cômoda Infantil 1 Porta 3 Gavetas 100% MDF Pés Retrô Mel P04 Rosê - Mpozenato";500,00;1058,53;634,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;45;Normal
52;"MPOZENATO ";3930493;SKU_10013521;7908258539637;"Cômoda Infantil 1 Porta 3 Gavetas 100% MDF Pés Retrô Mel P04 Cinza - Mpozenato";500,00;1058,53;634,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;45;Normal
52;"MPOZENATO ";3930904;SKU_10015161;7908258558751;"Cômoda 4 Gavetas Blank F04 Branco Mpozenato";500,00;2233,51;1629,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;"Produto atualizado | Produto atualizado | Produto atualizado | Produto atualizado";45;Normal
52;"MPOZENATO ";3931034;SKU_10020999;7908449800706;"Kit 2 Poltronas Decorativas Base Industrial Preto Maressa S06 Suede Marrom - Ibiza";500,00;2091,00;1525,90;Ativo;Móveis;Móveis;"Móveis para Sala de Estar";Não;;15;Normal
52;"MPOZENATO ";4012567;SKU_78671;7908258595688;"Penteadeira Suspensa com Painel e Espelho Joy P14 Nature/Branco - Mpozenato";500,00;443,77;266,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Sim;;10;Normal
52;"MPOZENATO ";2335356;SKU_8154_V_33510;7899090143284;"Armário Aéreo Geladeira 1 Porta 60 Cm Branco 957 Ajl Móveis";35,00;166,11;120,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Sim;;45;Normal
52;"MPOZENATO ";4274430;SKU_660048242;7908449814956;"Balcão Gabinete de Pia sem Tampo 160cm 3 Portas 3 Gavetas Andréia Branco - Ajl Móveis";500,00;928,29;677,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;45;Normal
52;"MPOZENATO ";4274436;SKU_660048224;7908449814864;"Balcão Gabinete de Pia sem Tampo 100cm 2 Portas 3 Gavetas Andréia Branco - Ajl Móveis";8,00;605,58;441,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;3;Normal
52;"MPOZENATO ";4274444;SKU_660048244;7908449814963;"Balcão Gabinete de Pia sem Tampo 160cm 3 Portas 3 Gavetas Andréia Branco/Preto Total - AJL Móveis";10,00;928,29;677,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;5;Normal
52;"MPOZENATO ";4274459;SKU_660048236;7908449814925;"Balcão Gabinete de Pia sem Tampo 150cm 3 Portas 3 Gavetas Andréia Branco - AJL Móveis";500,00;875,37;638,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;45;Normal
52;"MPOZENATO ";4274471;SKU_660048232;7908449814901;"Balcão Gabinete de Pia sem Tampo 120cm 2 Portas 3 Gavetas  Andréia Preto Total - AJL Móveis";6,00;706,56;515,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;5;Normal
52;"MPOZENATO ";4274478;SKU_660048260;7908449814871;"Balcão Gabinete de Pia sem Tampo 100cm 2 Portas 3 Gavetas Andréia Preto Total - Ajl Móveis";500,00;605,58;441,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;45;Normal
52;"MPOZENATO ";4274483;SKU_660048262;7908449814932;"Balcão Gabinete de Pia sem Tampo 150cm 3 Portas 3 Gavetas Andréia Preto Total - AJL Móveis";500,00;875,37;638,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;45;Normal
52;"MPOZENATO ";4274489;SKU_660048230;7908449814895;"Balcão Gabinete de Pia sem Tampo 120cm 2 Portas 3 Gavetas Andréia Branco - Ajl Móveis";5,00;706,56;515,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;5;Normal
52;"MPOZENATO ";4274497;SKU_660048252;7908449815021;"Cômoda Infantil 3 Gavetas 1133 Louise Branco - AJL Móveis";5,00;455,01;331,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;5;Normal
52;"MPOZENATO ";4274517;SKU_660048218;7908449815243;"Estante Livreiro com Prateleiras Janaína Preto - AJL Móveis";500,00;380,52;277,90;Ativo;Móveis;Móveis;"Móveis para Sala de Estar";Não;;45;Normal
52;"MPOZENATO ";4274526;SKU_660048256;7908449815045;"Armário Multiuso Sapateira Laís 1758 Branco - Ajl Móveis";7,00;421,29;307,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Não;;5;Normal
52;"MPOZENATO ";4274576;SKU_660048216;7908449815250;"Armário Multiuso 02 Portas Sabrina Castanho - AJL Móveis";500,00;715,44;521,90;Ativo;Móveis;Móveis;"Móveis para Área de Serviço";Não;;45;Normal
52;"MPOZENATO ";2899102;SKU_8146_V_33492;7899090143192;"Armário Aéreo 2 Portas 80 cm Branco - AJL Móveis";1,00;359,43;261,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Sim;;3;Normal
52;"MPOZENATO ";2899076;SKU_10000257_V_42701;7908258507841;"Kit 2 Estantes Livreiro Janaína e Luiza com Prateleiras Branco - AJL Móveis";500,00;867,90;633,90;Ativo;Móveis;Móveis;"Móveis para Sala de Estar";Sim;;45;Normal
52;"MPOZENATO ";2899075;SKU_10000257_V_42703;7908258507858;"Kit 2 Estantes Livreiro Janaína e Luiza com Prateleiras Castanho - AJL Móveis";500,00;867,90;633,90;Ativo;Móveis;Móveis;"Móveis para Sala de Estar";Sim;;45;Normal
52;"MPOZENATO ";3006063;SKU_8140_V_41534;7899090143352;"Balcão Microondas 2 Portas Carina Branco e Preto Flex Ajl Móveis";500,00;601,11;438,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Sim;;45;Normal
52;"MPOZENATO ";2898646;SKU_8138_V_33486;7899090143673;"Balcão Fruteira 1 Gaveta Monalisa Branco Ajl Móveis";500,00;394,38;287,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Sim;"Produto atualizado";45;Normal
52;"MPOZENATO ";4012547;SKU_10009415;7908258570906;"Cabeceira Cama Box Solteiro 90cm Diamante D10 Suede Marrom - Mpozenato";500,00;441,00;321,90;Ativo;Móveis;Móveis;"Móveis para Quarto";Sim;;15;Normal
52;"MPOZENATO ";4501316;SKU_660048074;7908449810613;"Mini Cama Montessoriana Infantil Montessoriana Dollhouse P13 Branco/Rosa - Mpozenato";1,00;1094,19;499,90;Ativo;Móveis;Móveis;"Móveis para Quarto Infantil";Não;;5;Normal
52;"MPOZENATO ";4636075;SKU_660049616;7908449823248;"Armário Aéreo Argélia e Balcão Gabinete de Pia com Tampo Marrocos 150cm Preto - Lumil";24,00;1527,22;1144,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";3;Normal
52;"MPOZENATO ";4636078;SKU_660049562;7908499900036;"Armário Aéreo 150cm 3 Portas Argélia Preto - Lumil";69,00;546,12;409,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto apagado | {""historico"":""03 - Existem diverg\u00eancias entre a imagem:https:\/\/product-hub-prd.madeiramadeira.com.br\/temp_images\/e0164b68-a20b-4c64-98bc-d82d4668d2bd\/images\/4\/6b22eb49-d5e7-4afc-a33e-7ca397a93733208de1b316ad8d7f4bdc2ecec.jpeg e a existente no marketplace(343): https:\/\/product-hub-prd.madeiramadeira.com.br\/2413067\/images\/0ac32bb4-2883-4393-9fe7-9e3898e6bc0084301485conjunto6xicarasdecafecompirespomerodeschmidtean789125954778011000x1000.jpg distance 6.3"",""usuario"":""Valida\u00e7\u00e3o autom\u00e1tica""} | Imagens salvas no sistema interno | Produto enviado para em processamento | Produto atualizado | {""historico"":""03 - Existem diverg\u00eancias entre a imagem:https:\/\/product-hub-prd.madeiramadeira.com.br\/256736871\/images\/520ec512-a739-432d-b7eb-a9912492d7cb208de1b316ad8d7f4bdc2ecec.jpeg e a existente no marketplace(343): https:\/\/product-hub-prd.madeiramadeira.com.br\/2413067\/images\/0ac32bb4-2883-4393-9fe7-9e3898e6bc0084301485conjunto6xicarasdecafecompirespomerodeschmidtean789125954778011000x1000.jpg distance 6.3"",""usuario"":""Valida\u00e7\u00e3o autom\u00e1tica""} | Produto enviado para enriquecimento | Produto atualizado | {""historico"":""03 - Existem diverg\u00eancias entre a imagem:https:\/\/product-hub-prd.madeiramadeira.com.br\/256736871\/images\/2fff06b6-23c4-4bd5-ac8e-4e478cc246ab208de1b316ad8d7f4bdc2ecec.jpeg e a existente no marketplace(343): https:\/\/product-hub-prd.madeiramadeira.com.br\/2413067\/images\/0ac32bb4-2883-4393-9fe7-9e3898e6bc0084301485conjunto6xicarasdecafecompirespomerodeschmidtean789125954778011000x1000.jpg distance 6.3"",""usuario"":""Valida\u00e7\u00e3o autom\u00e1tica""} | Produto enviado para enriquecimento | Produto atualizado | {""historico"":""03 - Existem diverg\u00eancias entre a imagem:https:\/\/product-hub-prd.madeiramadeira.com.br\/256736871\/images\/f7118b27-b34b-4e65-a5d5-67e580f79c12208de1b316ad8d7f4bdc2ecec.jpeg e a existente no marketplace(343): https:\/\/product-hub-prd.madeiramadeira.com.br\/2413067\/images\/0ac32bb4-2883-4393-9fe7-9e3898e6bc0084301485conjunto6xicarasdecafecompirespomerodeschmidtean789125954778011000x1000.jpg distance 6.3"",""data"":""30\/04\/2022 17:21:41"",""usuario"":""Valida\u00e7\u00e3o autom\u00e1tica""} | Produto enviado para enriquecimento | Produto atualizado | {""historico"":""03 - Existem diverg\u00eancias entre a imagem:https:\/\/product-hub-prd.madeiramadeira.com.br\/256736871\/images\/f7118b27-b34b-4e65-a5d5-67e580f79c12208de1b316ad8d7f4bdc2ecec.jpeg e a existente no marketplace(343): https:\/\/product-hub-prd.madeiramadeira.com.br\/2413067\/images\/0ac32bb4-2883-4393-9fe7-9e3898e6bc0084301485conjunto6xicarasdecafecompirespomerodeschmidtean789125954778011000x1000.jpg distance 6.3"",""data"":""23\/02\/2022 22:02:49"",""usuario"":""Valida\u00e7\u00e3o autom\u00e1tica""} | Produto enviado para enriquecimento | Produto atualizado | {""data"":""15\/04\/2021 11:46:27"",""usuario"":""Valida\u00e7\u00e3o autom\u00e1tica"",""historico"":""[produto-fila-command] [mm-repprove] SELLER ES ... ";3;Normal
52;"MPOZENATO ";4636079;SKU_660049576;7908449823231;"Armário Aéreo Argélia e Balcão Gabinete de Pia com Tampo Marrocos 150cm Branco - Lumil";86,00;1399,95;1049,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";5;Normal
52;"MPOZENATO ";4636082;SKU_660049614;7908449823422;"Kit 2 Armários Aéreos 150cm 3 Portas Argélia Branco/Preto - Lumil";6,00;1037,52;777,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado";5;Normal
52;"MPOZENATO ";4636084;SKU_660049566;7908499900050;"Armário Aéreo 150cm 3 Portas Argélia Branco/Preto - Lumil";13,00;518,76;388,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";5;Normal
52;"MPOZENATO ";4636086;SKU_660049568;7908449823194;"Armário Aéreo Argélia e Balcão Gabinete de Pia Marrocos 150cm Branco - Lumil";172,00;1234,59;925,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;5;Normal
52;"MPOZENATO ";4636089;SKU_660049620;7908449823408;"Kit 2 Armários Aéreos 150cm 3 Portas Argélia Preto - Lumil";34,00;1092,24;818,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";3;Normal
52;"MPOZENATO ";4636091;SKU_660049572;7908449823217;"Armário Aéreo Argélia e Balcão Gabinete de Pia Marrocos 150cm Branco/Castanho - Lumil";10,00;1247,56;935,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";3;Normal
52;"MPOZENATO ";4636093;SKU_660049574;7908449823224;"Armário Aéreo Argélia e Balcão Gabinete de Pia Marrocos 150cm Branco/Preto - Lumil";8,00;1262,83;946,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";5;Normal
52;"MPOZENATO ";4636097;SKU_660049560;7908499900029;"Armário Aéreo 150cm 3 Portas Argélia Branco - Lumil";172,00;504,38;377,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";5;Normal
52;"MPOZENATO ";4636102;SKU_660049578;7908449823255;"Armário Aéreo Argélia e Balcão Gabinete de Pia com Tampo Marrocos 150cm Branco/Castanho - Lumil";10,00;1412,92;1059,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";3;Normal
52;"MPOZENATO ";4636105;SKU_660049580;7908449823262;"Armário Aéreo Argélia e Balcão Gabinete de Pia com Tampo Marrocos 150cm Branco/Preto - Lumil";8,00;1428,19;1070,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";5;Normal
52;"MPOZENATO ";4636108;SKU_660049584;7908449823286;"Armário Aéreo Argélia e Balcão Gabinete com Pia Inox Marrocos 150cm Preto - Lumil";69,00;2006,99;1504,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado";3;Normal
52;"MPOZENATO ";4636114;SKU_660049586;7908449823293;"Armário Aéreo Argélia e Balcão Gabinete com Pia Inox Marrocos 150cm Branco/Castanho - Lumil";10,00;1908,43;1430,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;3;Normal
52;"MPOZENATO ";4636116;SKU_660049588;7908449823309;"Armário Aéreo Argélia e Balcão Gabinete com Pia Inox Marrocos 150cm Branco/Preto - Lumil";8,00;1923,70;1442,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto atualizado | Produto atualizado | Produto atualizado | Produto atualizado | Validação automática | Produto atualizado | Produto atualizado | Produto atualizado | Validação automática | Produto atualizado | Produto atualizado";5;Normal
52;"MPOZENATO ";4636119;SKU_660049608;7908449823392;"Kit 2 Armários Aéreos 150cm 3 Portas Argélia Branco - Lumil";86,00;1008,76;756,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";5;Normal
52;"MPOZENATO ";4636122;SKU_660049612;7908449823415;"Kit 2 Armários Aéreos 150cm 3 Portas Argélia Branco/Castanho - Lumil";5,00;1021,98;765,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";3;Normal
52;"MPOZENATO ";4636128;SKU_660049592;7908449823316;"Balcão Gabinete com Pia Inox 150cm 4 Portas 2 Gavetas Marrocos Branco - Lumil";99,00;1391,08;1042,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado";5;Normal
52;"MPOZENATO ";4636130;SKU_660049552;7898962378007;"Balcão Gabinete de Pia 150cm 4 Portas 2 Gavetas Marrocos Branco - Lumil";277,00;730,21;547,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";5;Normal
52;"MPOZENATO ";4636132;SKU_660049594;7908449823323;"Balcão Gabinete com Pia Inox 150cm 4 Portas 2 Gavetas Marrocos Preto - Lumil";99,00;1460,87;1095,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;;3;Normal
52;"MPOZENATO ";4636134;SKU_660049554;7898962378731;"Balcão Gabinete de Pia 150cm 4 Portas 2 Gavetas Marrocos Preto - Lumil";158,00;800,01;599,90;Ativo;Móveis;Móveis;"Móveis para Cozinha";Não;"Produto aprovado | Produto precisa de validação | Produto atualizado |  | Produto precisa de validação | Produto atualizado";3;Normal
